CLIENTNUM,Attrition_Numeric,Customer_Age,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Avg_Utilization_Ratio,Gender_Encoded,Dependent_count,Education_Level_sorted,Marital_Status_sorted,Income_Category_sorted,Card_Category_sorted,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,naive_cls1,naive_cls2
711947358,0,49,18991.0,1208,7716,0.064,0,4,Uneducated,Married,120K +,Blue,38,2,3,1,0.00011697,0.99988
787518258,1,49,8549.0,0,9192,0.0,0,3,Uneducated,Married,120K +,Blue,38,2,3,3,0.99691,0.00308778
797468658,0,53,19081.0,2431,1536,0.127,0,3,High School,Married,120K +,Blue,47,5,1,3,9.3448e-05,0.99991
712789383,0,52,9274.0,2097,2048,0.226,0,1,Graduate,Married,120K +,Blue,44,6,1,4,0.00014834,0.99985
779174133,0,56,5188.0,753,1540,0.145,0,3,Uneducated,Married,120K +,Blue,43,5,1,5,0.00029175,0.99971
718686558,0,50,34516.0,1156,3974,0.033,0,2,Graduate,Married,120K +,Blue,43,3,2,1,7.5449e-05,0.99992
716708583,1,54,7684.0,0,7667,0.0,0,4,Graduate,Married,120K +,Blue,36,2,3,5,0.99893,0.00106612
716007708,0,48,8956.0,1279,4814,0.143,0,2,Graduate,Married,120K +,Blue,37,3,1,2,5.5077e-05,0.99994
716399583,0,34,19630.0,1251,2286,0.064,0,1,Uneducated,Married,120K +,Blue,36,6,2,1,6.6245e-05,0.99993
719163108,0,44,3977.0,1325,4076,0.333,0,3,Graduate,Married,120K +,Blue,31,2,2,3,0.00019864,0.9998
799026633,0,56,16254.0,1518,2502,0.093,0,1,Uneducated,Married,120K +,Blue,50,4,3,5,0.00086149,0.99914
792695808,0,41,18232.0,1140,4775,0.063,0,4,High School,Married,120K +,Blue,35,5,4,2,0.00022162,0.99978
719157933,0,51,10984.0,1429,7850,0.13,0,2,Uneducated,Married,120K +,Blue,40,1,3,1,0.00011153,0.99989
711851583,0,50,8220.0,1015,4794,0.123,0,2,Graduate,Married,120K +,Blue,42,6,2,1,6.864e-05,0.99993
720228708,0,56,27029.0,1347,1302,0.05,0,2,High School,Married,120K +,Blue,46,4,1,3,9.0056e-05,0.99991
709615458,0,54,34516.0,862,15034,0.025,0,3,Graduate,Married,120K +,Blue,44,2,1,3,9.6126e-05,0.9999
718211208,0,39,3281.0,1682,4109,0.513,0,3,High School,Married,120K +,Blue,36,6,3,2,0.00018145,0.99982
708736608,1,40,2269.0,0,2108,0.0,0,3,Graduate,Married,120K +,Blue,27,5,3,2,0.99467,0.00533
799011558,0,43,16909.0,1171,15740,0.069,0,3,Uneducated,Married,120K +,Blue,37,1,2,3,0.00020424,0.9998
718208358,0,43,34516.0,830,3789,0.024,0,5,Uneducated,Married,120K +,Blue,31,4,3,4,0.00054773,0.99945
717385083,0,46,4916.0,1122,4813,0.228,0,3,High School,Married,120K +,Blue,35,2,2,3,0.00019311,0.99981
788705358,0,44,14527.0,2070,3965,0.142,0,4,High School,Married,120K +,Blue,33,4,1,4,0.00016112,0.99984
718497033,0,52,31733.0,0,3723,0.0,0,1,High School,Married,120K +,Blue,36,5,3,3,0.00027604,0.99972
781073733,0,50,4607.0,0,4793,0.0,0,2,Graduate,Married,120K +,Blue,41,1,3,3,0.00030251,0.9997
716768808,0,57,23848.0,1967,1591,0.082,0,1,Graduate,Married,120K +,Blue,36,6,2,4,0.00033692,0.99966
787596558,0,50,7116.0,981,4748,0.138,0,1,Uneducated,Married,120K +,Blue,23,5,2,1,6.6245e-05,0.99993
719338383,0,34,6259.0,1063,1836,0.17,0,2,High School,Married,120K +,Blue,21,3,3,3,0.00029408,0.99971
809538783,0,49,1438.3,1058,4109,0.736,0,1,High School,Single,120K +,Blue,44,6,2,3,0.00017468,0.99983
778148283,0,48,20148.0,1084,3921,0.054,0,2,Doctorate,Single,120K +,Blue,41,5,2,1,9.933e-05,0.9999
718882008,0,38,22487.0,889,4960,0.04,0,1,High School,Single,120K +,Blue,27,6,2,2,0.00010386,0.9999
792098883,0,37,2360.0,1204,3696,0.51,0,2,Doctorate,Single,120K +,Blue,31,2,1,3,0.00013405,0.99987
721212258,0,48,30210.0,1946,7403,0.064,0,4,High School,Single,120K +,Blue,40,2,3,3,0.00030842,0.99969
715098333,0,52,34516.0,761,4313,0.022,0,2,High School,Single,120K +,Blue,43,3,2,3,0.0001861,0.99981
788528958,0,45,9036.0,0,8356,0.0,0,4,Graduate,Single,120K +,Blue,38,1,1,3,9.7154e-05,0.9999
815851233,1,52,19032.0,0,1726,0.0,0,3,High School,Single,120K +,Blue,47,6,1,3,0.98941,0.01059
708155733,0,53,14734.0,1634,1289,0.111,0,2,High School,Single,120K +,Blue,44,4,2,2,0.00011065,0.99989
708849858,0,44,14028.0,1435,3683,0.102,0,3,Doctorate,Single,120K +,Blue,35,4,1,5,0.00041058,0.99959
715398033,0,53,19040.0,2056,1212,0.108,0,2,High School,Single,120K +,Blue,35,4,2,1,6.6728e-05,0.99993
718486608,0,53,21079.0,1431,13930,0.068,0,2,High School,Single,120K +,Blue,36,2,2,2,0.00011065,0.99989
767049258,0,44,8396.0,1672,1475,0.199,0,4,High School,Single,120K +,Blue,37,5,3,3,0.00030842,0.99969
814593858,0,58,6103.0,1798,1468,0.295,0,3,High School,Single,120K +,Blue,53,4,1,2,5.5559e-05,0.99994
715463133,0,40,34516.0,1427,3699,0.041,0,5,High School,Single,120K +,Blue,31,1,1,3,9.2974e-05,0.99991
818767458,0,41,6565.0,1130,7729,0.172,0,3,Graduate,Married,120K +,Blue,36,2,3,2,0.00018665,0.99981
718360083,0,39,25790.0,1798,2443,0.07,0,4,Uneducated,Married,120K +,Blue,36,6,3,2,0.00019396,0.99981
710445183,0,44,7567.0,2496,4076,0.33,0,5,Doctorate,Single,120K +,Blue,31,5,1,2,8.2285e-05,0.99992
789497283,1,50,34162.0,1723,7572,0.05,0,2,High School,Single,120K +,Blue,42,1,3,2,0.99431,0.00569
763895958,1,53,7474.0,0,732,0.0,0,2,High School,Married,120K +,Blue,46,4,3,1,0.99061,0.00939
716580033,0,53,21178.0,1796,1872,0.085,0,3,High School,Married,120K +,Blue,36,3,1,3,9.3448e-05,0.99991
744764433,0,55,30967.0,817,1473,0.026,0,2,Uneducated,Married,120K +,Blue,48,5,2,3,0.00019683,0.9998
715241583,0,34,23959.0,2517,1870,0.105,0,3,High School,Married,120K +,Blue,25,3,2,4,0.00032942,0.99967
820622433,0,39,3250.0,1698,2006,0.522,0,1,High School,Married,120K +,Blue,34,4,2,2,0.00010386,0.9999
718612758,0,36,34516.0,939,15552,0.027,0,2,High School,Married,120K +,Blue,36,3,1,2,5.3542e-05,0.99995
816094233,0,37,17393.0,1409,1692,0.081,0,1,High School,Married,120K +,Blue,32,6,2,2,0.00010386,0.9999
712230408,0,42,6953.0,1445,3700,0.208,0,4,Uneducated,Married,120K +,Blue,37,3,2,4,0.00035213,0.99965
716630508,0,58,12698.0,2361,4425,0.186,0,3,High School,Married,120K +,Blue,50,6,2,4,0.00032942,0.99967
719450508,0,53,7272.0,2037,2333,0.28,0,2,High School,Married,120K +,Blue,41,4,3,3,0.00029408,0.99971
718577958,1,39,8906.0,0,809,0.0,0,2,Uneducated,Married,120K +,Blue,26,2,3,4,0.99812,0.00188031
710159658,0,46,34516.0,1024,2436,0.03,0,5,High School,Married,120K +,Blue,32,5,2,2,0.00011423,0.99989
721218408,0,53,3401.0,1713,1924,0.504,0,4,High School,Married,120K +,Blue,41,6,3,4,0.00052608,0.99947
715563558,0,50,7522.0,1057,2533,0.141,0,1,Graduate,Married,120K +,Blue,40,3,3,2,0.00018558,0.99981
720413658,0,44,6176.0,905,15102,0.147,0,2,High School,Married,120K +,Blue,31,2,1,3,9.0056e-05,0.99991
779931783,1,52,34516.0,0,2213,0.0,0,2,High School,Single,120K +,Blue,38,6,3,3,0.99661,0.00338788
720666333,0,36,24577.0,0,1897,0.0,0,3,Graduate,Married,120K +,Blue,24,6,3,2,0.00020516,0.99979
808732458,0,48,6626.0,1558,2838,0.235,0,3,Graduate,Married,120K +,Blue,43,5,3,0,7.5683e-05,0.99992
797241108,0,47,9036.0,1080,4500,0.12,0,1,Graduate,Married,120K +,Blue,41,5,3,3,0.00028395,0.99972
828298908,0,54,2872.0,2035,1770,0.709,0,4,Graduate,Married,120K +,Blue,50,4,2,0,4.4033e-05,0.99996
712514508,0,47,11354.0,0,3073,0.0,0,2,Graduate,Married,120K +,Blue,37,6,4,2,0.00023893,0.99976
788739633,1,38,2106.0,238,2136,0.113,0,1,Graduate,Married,120K +,Blue,16,3,1,4,0.99391,0.00609
712797258,0,43,34516.0,2129,1463,0.062,0,3,Graduate,Married,120K +,Blue,33,3,1,3,9.6126e-05,0.9999
826130133,0,58,31680.0,1812,1121,0.057,0,2,Graduate,Married,120K +,Blue,54,6,2,4,0.00032656,0.99967
754872333,0,50,20114.0,0,4740,0.0,0,2,Graduate,Married,120K +,Blue,43,3,1,3,9.2637e-05,0.99991
712531008,1,43,24868.0,794,2510,0.032,0,3,Graduate,Married,120K +,Blue,34,4,3,2,0.99515,0.00484967
720181758,1,37,8654.0,0,850,0.0,0,0,Doctorate,Married,120K +,Blue,22,3,3,4,0.99844,0.00155735
806824908,0,45,16476.0,1374,4717,0.083,0,2,Graduate,Married,120K +,Blue,40,4,4,4,0.00068536,0.99931
711835758,0,50,34516.0,2099,1756,0.061,0,3,Graduate,Married,120K +,Blue,42,4,5,3,0.0003506,0.99965
712813458,0,49,19763.0,2517,1414,0.127,0,2,Graduate,Married,120K +,Blue,36,4,2,0,4.6151e-05,0.99995
710590683,1,33,16127.0,0,7729,0.0,0,2,Graduate,Married,120K +,Blue,36,3,3,5,0.99898,0.00101725
714112383,0,53,5882.0,2335,1380,0.397,0,2,Graduate,Married,120K +,Blue,43,6,3,2,0.00017987,0.99982
805543158,0,52,11086.0,2207,1523,0.199,0,3,Graduate,Married,120K +,Blue,47,5,3,3,0.0003139,0.99969
769206483,0,58,15733.0,2101,13986,0.134,0,3,Graduate,Married,120K +,Blue,52,3,3,3,0.00034503,0.99965
823621083,0,46,9227.0,938,3948,0.102,0,3,Graduate,Married,120K +,Blue,42,3,3,4,0.00053543,0.99946
708163758,0,41,34516.0,638,13085,0.018,0,3,Graduate,Married,120K +,Blue,33,2,4,3,0.00041696,0.99958
709096908,0,57,4698.0,984,1865,0.209,0,2,Graduate,Married,120K +,Blue,49,6,3,1,0.00010848,0.99989
715898058,0,53,11023.0,0,1656,0.0,0,2,Graduate,Married,120K +,Blue,36,5,1,3,9.2637e-05,0.99991
820596183,0,58,24407.0,2395,2311,0.098,0,2,College,Married,120K +,Blue,53,2,3,0,6.4511e-05,0.99994
711219333,0,33,7571.0,2264,2273,0.299,0,1,Post-Graduate,Married,120K +,Blue,14,6,1,0,2.2438e-05,0.99998
716390958,1,45,26107.0,0,1697,0.0,0,4,Graduate,Married,120K +,Blue,31,1,4,3,0.99763,0.00236635
713600958,0,50,34516.0,2076,3647,0.06,0,1,Graduate,Married,120K +,Blue,38,4,5,3,0.00034859,0.99965
718072758,0,51,3173.0,2517,4030,0.793,0,2,Post-Graduate,Married,120K +,Blue,45,5,2,1,8.0767e-05,0.99992
783561558,0,57,16952.0,0,1918,0.0,0,4,Post-Graduate,Married,120K +,Blue,51,4,2,3,0.00023623,0.99976
788677533,0,44,34516.0,1197,1594,0.035,0,4,Graduate,Married,120K +,Blue,31,4,3,4,0.0005948,0.99941
715492983,0,40,7464.0,2517,4348,0.337,0,3,Post-Graduate,Married,120K +,Blue,36,4,2,4,0.00039871,0.9996
710484408,1,39,8700.0,1742,2306,0.2,0,4,Post-Graduate,Married,120K +,Blue,29,6,3,3,0.99733,0.00267072
718970058,0,38,30746.0,1168,1519,0.038,0,3,Graduate,Married,120K +,Blue,33,5,3,4,0.00058851,0.99941
710745633,0,53,19252.0,751,14074,0.039,0,1,Graduate,Married,120K +,Blue,36,2,3,3,0.00031211,0.99969
715948833,0,48,24931.0,1353,5031,0.054,0,4,Graduate,Married,120K +,Blue,39,4,2,4,0.00034248,0.99966
789577833,0,56,8902.0,1932,969,0.217,0,2,Graduate,Married,120K +,Blue,49,4,1,4,0.00015804,0.99984
818839983,0,55,10916.0,1536,1592,0.141,0,2,Graduate,Married,120K +,Blue,50,3,2,0,4.1986e-05,0.99996
801726933,0,34,13384.0,1853,1899,0.138,0,2,Graduate,Married,120K +,Blue,28,4,3,3,0.00030251,0.9997
713303733,0,53,1612.0,744,1564,0.462,0,1,Graduate,Married,120K +,Blue,41,6,3,2,0.00016883,0.99983
713126733,0,56,17539.0,2517,1220,0.144,0,3,College,Married,120K +,Blue,43,6,2,2,0.00011483,0.99989
708856983,1,36,13873.0,0,694,0.0,0,3,Post-Graduate,Married,120K +,Blue,27,2,1,2,0.98535,0.01465
771907158,0,54,3731.0,1903,4667,0.51,0,5,Graduate,Married,120K +,Blue,42,1,1,3,0.00010512,0.99989
801700233,0,36,3174.0,2462,3140,0.776,0,2,Graduate,Single,120K +,Blue,28,4,3,0,6.6354e-05,0.99993
711836733,0,43,1438.3,0,1867,0.0,0,3,Graduate,Single,120K +,Blue,31,3,3,3,0.0003139,0.99969
717930483,1,37,5616.0,0,1564,0.0,0,2,Graduate,Single,120K +,Blue,25,3,3,0,0.98515,0.01485
711728208,0,46,34516.0,0,4143,0.0,0,4,Graduate,Single,120K +,Blue,34,4,1,2,5.7762e-05,0.99994
710023233,0,36,24457.0,1300,2739,0.053,0,3,Graduate,Single,120K +,Blue,36,6,2,4,0.00033886,0.99966
714422058,0,42,31639.0,2446,7119,0.077,0,3,Graduate,Single,120K +,Blue,36,1,2,3,0.00019864,0.9998
812443458,0,57,25808.0,0,7794,0.0,0,4,Graduate,Single,120K +,Blue,52,2,3,2,0.00018864,0.99981
790051758,1,50,31782.0,0,4800,0.0,0,2,Graduate,Single,120K +,Blue,42,2,1,2,0.98217,0.01783
710257683,0,50,34516.0,1134,4520,0.033,0,3,Graduate,Single,120K +,Blue,33,1,2,2,0.00011811,0.99988
709296558,0,53,18551.0,1434,5364,0.077,0,2,Graduate,Single,120K +,Blue,36,3,2,2,0.00011382,0.99989
783625008,0,51,22294.0,0,3444,0.0,0,2,Post-Graduate,Single,120K +,Blue,45,4,2,2,0.00013393,0.99987
719192808,0,51,3168.0,2147,4674,0.678,0,4,Graduate,Single,120K +,Blue,36,2,1,1,3.4833e-05,0.99997
717355533,0,56,34516.0,1307,13759,0.038,0,3,Graduate,Single,120K +,Blue,44,3,1,2,5.7151e-05,0.99994
715995933,0,46,2692.0,1631,4619,0.606,0,0,Graduate,Single,120K +,Blue,36,6,2,1,5.8902e-05,0.99994
812224983,0,56,4675.0,1340,8037,0.287,0,2,Graduate,Single,120K +,Blue,51,1,1,2,5.5077e-05,0.99994
719806233,0,36,34516.0,0,2686,0.0,0,1,Graduate,Single,120K +,Blue,20,3,2,2,0.00010684,0.99989
708483708,0,51,28600.0,0,4336,0.0,0,2,Graduate,Married,120K +,Blue,36,5,3,2,0.00019771,0.9998
714169083,0,48,34516.0,1639,4959,0.047,0,4,Post-Graduate,Single,120K +,Blue,38,5,2,0,5.1813e-05,0.99995
713671158,0,46,34516.0,2328,15754,0.067,0,2,Uneducated,Single,120K +,Blue,32,2,3,1,0.00011153,0.99989
709979583,0,54,34516.0,854,1999,0.025,0,3,Graduate,Married,120K +,Blue,46,3,1,3,9.6126e-05,0.9999
715034358,0,41,14302.0,2097,1505,0.147,0,2,Graduate,Married,120K +,Blue,32,5,2,3,0.00019143,0.99981
717127083,0,37,15017.0,1733,2076,0.115,0,3,Graduate,Married,120K +,Blue,25,3,3,0,6.8853e-05,0.99993
744483633,0,35,14869.0,0,2753,0.0,0,3,Graduate,Married,120K +,Blue,28,4,3,2,0.00018665,0.99981
712085733,0,45,34516.0,880,3491,0.025,0,4,Graduate,Married,120K +,Blue,36,5,2,3,0.00020077,0.9998
718503108,0,40,14046.0,1994,3792,0.142,0,3,Graduate,Married,120K +,Blue,26,3,3,1,0.00012373,0.99988
804310758,0,58,17934.0,1578,2005,0.088,0,3,Graduate,Married,120K +,Blue,52,5,2,5,0.00058626,0.99941
751469808,0,36,12852.0,1945,1606,0.151,0,3,Graduate,Married,120K +,Blue,29,5,2,4,0.00033886,0.99966
713533983,0,56,2585.0,1207,1590,0.467,0,1,Graduate,Married,120K +,Blue,48,6,3,4,0.00048435,0.99952
717192933,0,55,8302.0,2517,1576,0.303,0,0,Graduate,Married,120K +,Blue,42,3,2,1,5.8902e-05,0.99994
778992108,0,57,5266.0,0,1516,0.0,0,2,Graduate,Married,120K +,Blue,45,5,3,3,0.00033251,0.99967
710799783,0,35,15202.0,1779,3143,0.117,0,2,Graduate,Married,120K +,Blue,36,4,3,4,0.00056716,0.99943
717348258,0,33,4459.0,1899,2502,0.426,0,1,Graduate,Married,120K +,Blue,21,4,1,3,8.6952e-05,0.99991
798140283,0,57,10711.0,1970,1180,0.184,0,4,Graduate,Married,120K +,Blue,51,4,3,1,0.00011377,0.99989
713873658,0,45,2701.0,1986,4767,0.735,0,4,High School,Single,120K +,Blue,37,4,3,3,0.00030842,0.99969
719516208,1,54,34516.0,0,2329,0.0,0,2,College,Single,120K +,Blue,36,3,2,3,0.99466,0.00534
808279158,0,51,11765.0,1429,8914,0.121,0,3,Graduate,Married,80K - 120K,Blue,46,1,3,1,0.00011256,0.99989
708153558,0,46,34516.0,1802,7936,0.052,0,5,Doctorate,Divorced,120K +,Blue,31,1,2,2,0.00017004,0.99983
716694108,1,42,5195.0,468,2682,0.09,0,4,Uneducated,Married,120K +,Blue,34,2,3,3,0.99694,0.00305523
789198708,0,58,27088.0,0,1135,0.0,0,3,Graduate,Married,120K +,Blue,47,3,1,2,5.7151e-05,0.99994
710784333,0,57,23700.0,1314,1644,0.055,0,2,Graduate,Married,120K +,Blue,36,3,2,2,0.00012511,0.99987
714002658,0,49,27732.0,1623,1413,0.059,0,2,Graduate,Married,120K +,Blue,34,5,4,2,0.00023893,0.99976
713835258,0,53,3088.0,2083,1561,0.675,0,1,Graduate,Married,120K +,Blue,48,3,2,3,0.00019751,0.9998
710662158,0,41,34516.0,2517,2051,0.073,0,4,Graduate,Married,120K +,Blue,34,1,3,3,0.00034872,0.99965
790082508,0,42,34516.0,1658,2935,0.048,0,4,High School,Single,120K +,Blue,35,5,2,2,0.00011604,0.99988
719625933,0,41,5807.0,1143,8000,0.197,0,3,Graduate,Married,120K +,Blue,36,2,2,1,7.1226e-05,0.99993
713041683,1,55,4697.0,0,1867,0.0,0,2,Graduate,Married,120K +,Blue,36,3,2,4,0.99695,0.00305189
710893533,0,53,8329.0,877,1570,0.105,0,1,Graduate,Married,120K +,Blue,42,4,1,4,0.00016305,0.99984
720091083,0,43,6467.0,1887,4098,0.292,0,4,Graduate,Married,120K +,Blue,31,6,1,3,9.7154e-05,0.9999
712454058,0,49,9364.0,618,1099,0.066,0,1,Doctorate,Married,120K +,Blue,38,6,1,3,0.00012583,0.99987
781117533,0,50,20968.0,0,2823,0.0,0,1,Graduate,Married,120K +,Blue,36,6,3,2,0.00018558,0.99981
715859058,0,54,3092.0,2165,1369,0.7,0,3,Post-Graduate,Married,120K +,Blue,42,6,3,4,0.00062998,0.99937
709619433,0,52,34516.0,1382,8604,0.04,0,2,Doctorate,Married,120K +,Blue,44,1,2,2,0.00016471,0.99984
717696333,1,44,34516.0,0,5425,0.0,0,4,Graduate,Married,120K +,Blue,36,4,3,3,0.99714,0.00285845
712281183,0,55,24336.0,856,1425,0.035,0,4,Graduate,Married,120K +,Blue,36,4,2,2,0.00011937,0.99988
779140533,0,49,27124.0,2311,15195,0.085,0,2,Doctorate,Married,120K +,Blue,34,3,6,4,0.00058941,0.99941
708927108,1,53,12778.0,507,1133,0.04,0,2,Graduate,Married,120K +,Blue,36,1,3,2,0.99447,0.00553
771819258,0,52,3614.0,0,4561,0.0,0,1,Graduate,Married,120K +,Blue,40,4,1,2,5.6825e-05,0.99994
717609633,0,44,12725.0,1759,4139,0.138,0,3,Graduate,Married,120K +,Blue,32,6,2,2,0.00012982,0.99987
712237458,0,47,11629.0,802,3752,0.069,0,3,Graduate,Married,120K +,Blue,28,3,2,2,0.00012982,0.99987
712214283,0,40,18295.0,0,4827,0.0,0,2,Graduate,Married,120K +,Blue,28,6,3,3,0.00030251,0.9997
709476033,0,55,6577.0,1800,14229,0.274,0,2,Uneducated,Married,120K +,Blue,48,2,1,2,5.663e-05,0.99994
710119233,0,37,11726.0,1925,4186,0.164,0,1,High School,Married,120K +,Blue,26,5,2,1,6.2633e-05,0.99994
713405133,0,51,5232.0,1923,4976,0.368,0,2,College,Married,120K +,Blue,43,5,2,3,0.00018612,0.99981
718711158,1,52,3841.0,2517,2680,0.655,0,3,Graduate,Married,120K +,Blue,36,1,2,3,0.99499,0.00501
718582158,0,48,10642.0,1715,4183,0.161,0,2,Graduate,Married,120K +,Blue,35,3,3,4,0.00056716,0.99943
716841783,0,51,18733.0,1292,5080,0.069,0,0,Graduate,Married,120K +,Blue,36,4,2,3,0.00016428,0.99984
710482533,0,26,30928.0,2005,3863,0.065,0,0,Graduate,Married,120K +,Blue,17,4,2,1,6.4745e-05,0.99994
719341683,0,42,34516.0,1067,4281,0.031,0,2,Graduate,Married,120K +,Blue,31,3,2,4,0.00035894,0.99964
715870758,0,35,34516.0,1018,2350,0.029,0,4,Graduate,Married,120K +,Blue,30,4,3,4,0.00054115,0.99946
710819733,1,56,12211.0,0,903,0.0,0,3,Graduate,Married,120K +,Blue,36,5,1,1,0.9718,0.0282
765847383,0,50,20958.0,0,4425,0.0,0,1,Graduate,Married,120K +,Blue,43,4,5,3,0.00031714,0.99968
720086358,0,58,12648.0,1604,14465,0.127,0,2,Doctorate,Married,120K +,Blue,48,2,3,1,0.00015697,0.99984
778508883,0,44,11876.0,1926,1367,0.162,0,5,Graduate,Married,120K +,Blue,24,4,1,4,0.00016316,0.99984
720015183,0,60,5130.0,2048,4601,0.399,0,1,Graduate,Married,120K +,Blue,46,6,3,1,0.00010182,0.9999
709757583,0,35,3176.0,1510,2074,0.475,0,0,Graduate,Married,120K +,Blue,36,5,2,1,6.4745e-05,0.99994
780466533,0,54,21592.0,1676,1873,0.078,0,3,Doctorate,Married,120K +,Blue,41,3,3,0,9.9638e-05,0.9999
751607058,0,45,1686.0,0,4413,0.0,0,2,Doctorate,Married,120K +,Blue,38,4,3,3,0.00043772,0.99956
719816583,1,46,8989.0,552,2309,0.061,0,3,Doctorate,Married,120K +,Blue,38,3,2,2,0.99418,0.00582
814840833,1,44,7924.0,2517,2393,0.318,0,4,Doctorate,Married,120K +,Blue,39,4,3,2,0.99635,0.00364906
715165758,0,44,27391.0,587,2862,0.021,0,3,Post-Graduate,Married,120K +,Blue,35,3,4,1,0.00016007,0.99984
716460933,0,51,10306.0,1427,1456,0.138,0,2,Graduate,Married,120K +,Blue,42,4,1,4,0.00017371,0.99983
823845783,0,53,3386.0,1984,1318,0.586,0,2,Graduate,Married,120K +,Blue,49,6,2,3,0.00021042,0.99979
714199008,1,50,16081.0,492,6100,0.031,0,2,Graduate,Married,120K +,Blue,36,6,2,2,0.99207,0.00793
715269483,0,50,17374.0,2517,15473,0.145,0,4,Post-Graduate,Married,120K +,Blue,36,4,1,3,0.00011432,0.99989
713048733,0,50,34516.0,1871,4054,0.054,0,2,Uneducated,Married,120K +,Blue,40,3,1,1,3.415e-05,0.99997
718113633,1,41,34516.0,0,5603,0.0,0,3,Uneducated,Married,120K +,Blue,36,1,2,3,0.99513,0.00487126
772661808,0,56,7234.0,2055,5051,0.284,0,3,Graduate,Married,120K +,Blue,46,2,1,2,5.7151e-05,0.99994
715839708,0,51,34516.0,2452,7111,0.071,0,1,Graduate,Married,120K +,Blue,39,2,3,2,0.00016883,0.99983
710636208,0,51,34516.0,0,3847,0.0,0,3,Uneducated,Married,120K +,Blue,40,3,5,3,0.00036048,0.99964
709790058,0,53,6383.0,1512,4985,0.237,0,4,Graduate,Married,120K +,Blue,40,1,1,3,9.7154e-05,0.9999
826148883,0,45,16453.0,1660,14762,0.101,0,2,Graduate,Married,120K +,Blue,41,4,3,1,0.00010848,0.99989
714216033,0,51,11600.0,738,3488,0.064,0,3,Doctorate,Married,120K +,Blue,42,4,1,2,8.2704e-05,0.99992
716704158,0,50,34516.0,2517,8087,0.073,0,1,Doctorate,Married,120K +,Blue,39,2,3,2,0.00024431,0.99976
749722908,0,43,10700.0,1346,4054,0.126,0,2,Post-Graduate,Married,120K +,Blue,36,3,3,2,0.00021165,0.99979
712523283,0,55,14938.0,0,1134,0.0,0,2,Graduate,Married,120K +,Blue,41,4,3,2,0.00019771,0.9998
717090183,0,60,21697.0,2144,2117,0.099,0,1,Doctorate,Married,120K +,Blue,50,6,1,2,7.4811e-05,0.99993
780094008,0,55,12875.0,1119,1624,0.087,0,3,Doctorate,Married,120K +,Blue,40,4,3,1,0.00016289,0.99984
715321008,1,39,34516.0,2517,7866,0.073,0,2,Graduate,Married,120K +,Blue,36,6,3,3,0.997,0.00299743
719556558,0,46,3499.0,1759,3972,0.503,0,2,Doctorate,Married,120K +,Blue,34,6,3,1,0.00015697,0.99984
711625683,0,46,3104.0,862,2781,0.278,0,4,Doctorate,Married,120K +,Blue,36,3,2,5,0.00085723,0.99914
714967233,1,52,11188.0,0,2109,0.0,0,2,Doctorate,Married,120K +,Blue,34,3,2,3,0.9964,0.00359603
713605908,0,49,34516.0,1316,3863,0.038,0,3,Graduate,Married,120K +,Blue,37,1,1,1,3.4465e-05,0.99997
715778358,0,45,34516.0,797,3643,0.023,0,5,Graduate,Married,120K +,Blue,26,6,3,2,0.0001857,0.99981
770278833,0,43,20695.0,1250,3924,0.06,0,4,Graduate,Married,120K +,Blue,37,3,1,3,0.00010679,0.99989
717331758,0,44,34516.0,2517,4228,0.073,0,4,Graduate,Married,120K +,Blue,32,6,3,4,0.00054115,0.99946
717538683,0,43,22906.0,1132,3204,0.049,0,3,Graduate,Married,120K +,Blue,36,3,2,2,0.00011811,0.99988
789601308,0,58,12398.0,0,4228,0.0,0,3,Graduate,Married,120K +,Blue,52,4,5,3,0.00038536,0.99961
721387008,0,42,3103.0,1783,4792,0.575,0,4,Graduate,Married,120K +,Blue,24,3,2,3,0.00020077,0.9998
713265858,0,44,34516.0,1344,4795,0.039,0,3,Graduate,Married,120K +,Blue,32,4,2,2,0.00011811,0.99988
780168333,0,39,26548.0,1829,3450,0.069,0,4,Graduate,Married,120K +,Blue,28,3,2,3,0.00020077,0.9998
708431433,0,41,11789.0,1420,1463,0.12,0,3,Graduate,Married,120K +,Blue,31,3,3,2,0.00018665,0.99981
714816258,0,37,7638.0,947,2336,0.124,0,2,Graduate,Single,60K - 80K,Blue,36,4,2,2,0.00011382,0.99989
789433758,0,36,6338.0,2379,1715,0.375,0,0,College,Married,80K - 120K,Blue,27,3,3,2,0.00015007,0.99985
771354633,0,58,1854.0,1480,3292,0.798,0,1,College,Single,80K - 120K,Blue,45,5,3,4,0.00047091,0.99953
708208758,0,53,1826.0,883,2199,0.484,0,1,Graduate,Single,80K - 120K,Blue,45,6,3,2,0.00016883,0.99983
715878183,0,46,18325.0,723,1517,0.039,0,4,Graduate,Single,80K - 120K,Blue,35,4,3,3,0.00031726,0.99968
817285758,0,49,16435.0,0,1721,0.0,0,4,Graduate,Single,80K - 120K,Blue,33,5,5,3,0.00035434,0.99965
718199133,0,57,6543.0,2260,1519,0.345,0,1,High School,Married,80K - 120K,Blue,36,3,2,2,0.00010386,0.9999
824761458,0,54,9519.0,1936,2489,0.203,0,2,High School,Married,80K - 120K,Blue,50,4,2,3,0.0001861,0.99981
