Attrition_Numeric,Customer_Age_zScore,Credit_Limit_SqR,Total_Revolving_Bal_divMedian,Total_Trans_Amt_log,Avg_Utilization_Ratio_divMedian,Gender,Dependent_count,Education_Level_sorted,Marital_Status_sorted,Income_Category_sorted,Card_Category_sorted,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon
0,-1.4128454889674424,719.15,0.0,8.397057390176256,0.0,F,2,Graduate,Married,40k − 60K,Blue,25,3,1,2
0,-0.1654055800960331,766.5,0.5705329153605015,8.446556111816797,2.698863636363636,F,3,Graduate,Married,40k − 60K,Blue,34,4,5,2
1,0.9572903378882354,803.0,0.0,7.722234744709607,0.0,F,2,Graduate,Married,40k − 60K,Blue,44,3,4,2
0,-0.1654055800960331,946.0,0.8221003134796239,8.42463920980563,3.1477272727272734,M,4,Graduate,Married,40k − 60K,Blue,30,6,3,3
0,0.2088263925653897,1345.0,1.4913793103448276,8.426611813185,4.017045454545454,F,4,Uneducated,Married,40k − 60K,Blue,32,6,1,3
0,-2.161309434290288,729.0,0.5258620689655172,7.803435056952168,2.613636363636364,M,0,High School,Married,40k − 60K,Blue,13,4,1,4
0,-0.290149570983174,2034.0,0.0,8.548885638148727,0.0,F,4,Graduate,Married,40k − 60K,Blue,30,3,3,3
0,1.8304982740982216,1596.5,1.9725705329153604,7.197435354096591,4.477272727272728,M,1,High School,Married,40k − 60K,Blue,56,2,2,3
0,-0.4148935618703149,2201.0,1.2852664576802508,7.480992162869525,2.119318181818182,M,3,Graduate,Married,40k − 60K,Blue,33,6,1,2
0,2.204730246759645,1447.5,1.9725705329153604,7.340186835320115,4.9375,F,0,Graduate,Married,40k − 60K,Blue,55,6,3,2
0,1.58101029232394,2094.0,1.7241379310344829,8.499232866039245,2.982954545454546,M,1,Graduate,Married,40k − 60K,Blue,53,5,1,2
0,1.331522310549658,1272.0,1.5101880877742946,7.204892510204673,4.301136363636364,M,1,High School,Married,40k − 60K,Blue,48,5,1,3
0,0.0840824016782487,719.5,0.0,8.526549286340263,0.0,F,3,Uneducated,Divorced,40k − 60K,Blue,36,2,3,3
0,-0.539637552757456,1323.5,0.975705329153605,8.499232866039245,2.6704545454545454,F,4,Graduate,Married,40k − 60K,Blue,23,1,2,3
0,1.8304982740982216,2453.0,1.712382445141066,8.293799608846818,2.5284090909090917,F,0,Graduate,Married,40k − 60K,Blue,50,3,3,0
1,-0.0406615892088921,2076.0,1.1332288401253918,7.704361167910313,1.9772727272727275,F,4,Graduate,Married,40k − 60K,Blue,34,5,3,1
0,-0.1654055800960331,1867.5,1.6559561128526643,8.862058677395472,3.215909090909091,M,2,Graduate,Married,40k − 60K,Blue,36,2,1,3
0,0.7078023561139535,1370.5,1.2844827586206895,8.532475814947395,3.397727272727273,F,3,Graduate,Married,40k − 60K,Blue,47,3,2,0
0,2.3294742376467856,3044.0,1.6810344827586208,7.648739788956242,2.0,F,0,High School,Married,40k − 60K,Blue,36,5,2,3
1,1.2067783196625173,719.15,0.0,6.386879319362645,0.0,F,3,High School,Married,40k − 60K,Blue,51,5,2,1
1,0.2088263925653897,7449.5,0.0,7.325807502595773,0.0,F,3,Graduate,Married,40k − 60K,Blue,31,6,3,4
0,1.705754283211081,1035.0,0.0,7.491645473605133,0.0,F,1,Uneducated,Divorced,40k − 60K,Blue,48,3,2,2
0,1.4562663014367991,6211.5,1.4968652037617556,7.0967213784947605,0.875,F,1,Graduate,Married,40k − 60K,Blue,48,3,3,2
0,-1.9118214525160064,2795.0,0.6857366771159875,9.591717684555258,0.8920454545454546,M,1,Graduate,Married,40k − 60K,Blue,36,1,3,3
0,-0.0406615892088921,805.0,0.0,8.508757712595136,0.0,M,2,Graduate,Married,40k − 60K,Blue,39,4,3,1
0,-1.2881014980803016,719.15,0.0,8.431853144249223,0.0,F,4,High School,Married,40k − 60K,Blue,30,3,3,1
0,-1.5375894798545835,1935.0,1.0924764890282133,7.370230641807081,2.0454545454545454,M,0,High School,Married,40k − 60K,Blue,13,3,3,2
0,0.7078023561139535,1402.0,1.396551724137931,8.379539026117442,3.613636363636364,F,2,Graduate,Married,40k − 60K,Blue,36,6,4,2
0,-1.4128454889674424,719.15,0.6536050156739812,8.423102268016642,3.2954545454545454,F,2,Graduate,Married,40k − 60K,Blue,15,4,2,1
0,0.2088263925653897,949.0,0.0,8.164225652265827,0.0,M,2,Post-Graduate,Married,40k − 60K,Blue,42,3,2,0
0,-0.0406615892088921,1109.5,0.9247648902821316,9.069467813094768,3.022727272727273,M,4,Post-Graduate,Married,40k − 60K,Blue,36,1,2,2
1,-0.539637552757456,2069.5,0.0,7.710653323501202,0.0,F,4,College,Married,40k − 60K,Blue,37,3,3,1
0,1.331522310549658,2341.0,0.7915360501567398,8.371473537066832,1.2272727272727273,F,2,Graduate,Married,40k − 60K,Blue,47,5,2,2
0,-1.0386135163060195,2646.5,0.8072100313479624,8.384118837190895,1.1079545454545456,F,3,Uneducated,Married,40k − 60K,Blue,36,5,5,3
0,-1.0386135163060195,796.5,0.8550156739811913,8.327484416188264,3.892045454545455,F,2,High School,Married,40k − 60K,Blue,31,4,2,4
1,0.2088263925653897,1477.0,0.7296238244514106,7.796880342783522,1.7897727272727273,M,3,Post-Graduate,Married,40k − 60K,Blue,36,3,2,4
1,0.3335703834525306,2083.5,0.0,8.934586870389676,0.0,F,4,Uneducated,Married,40k − 60K,Blue,36,5,2,3
0,-0.1654055800960331,1459.5,1.3087774294670846,8.341410211461865,3.25,F,4,High School,Married,40k − 60K,Blue,35,6,1,0
1,-0.1654055800960331,1379.5,0.0,7.630946580890459,0.0,F,0,Graduate,Married,40k − 60K,Blue,30,3,2,4
0,0.8325463470010944,1063.5,1.5634796238244515,7.217443431696533,5.329545454545454,F,2,Post-Graduate,Married,40k − 60K,Blue,40,5,1,4
1,-0.9138695254188788,1110.0,0.0,7.958227192322312,0.0,M,2,High School,Married,40k − 60K,Blue,30,5,3,3
0,-0.6643815436445969,5341.0,1.0454545454545454,8.900003608959596,0.7102272727272728,M,1,College,Married,40k − 60K,Blue,32,3,4,2
0,-0.7891255345317377,5747.0,0.9090909090909092,8.117610746466228,0.5738636363636365,F,4,High School,Married,40k − 60K,Blue,28,4,1,3
0,0.0840824016782487,1249.0,1.7695924764890285,7.516977224604321,5.136363636363637,M,4,High School,Married,40k − 60K,Blue,40,4,2,3
1,0.4583143743396716,847.0,0.3753918495297805,7.761744984658913,1.6079545454545454,F,1,Post-Graduate,Married,40k − 60K,Blue,41,6,3,3
0,-0.4148935618703149,3569.5,1.1849529780564263,9.602517585757411,1.2045454545454546,M,4,High School,Married,40k − 60K,Blue,32,2,2,2
0,-1.0386135163060195,2234.0,1.8769592476489028,8.453187861440325,3.045454545454546,F,2,Post-Graduate,Married,40k − 60K,Blue,28,2,1,1
0,0.3335703834525306,3615.5,1.9725705329153604,8.271804031154709,1.9772727272727275,F,2,High School,Divorced,40k − 60K,Blue,33,4,2,1
0,2.079986255872504,2279.5,1.2311912225705328,7.533693709848633,1.9602272727272727,M,1,High School,Married,40k − 60K,Blue,36,5,3,2
0,0.2088263925653897,1211.5,1.3942006269592475,8.302761580704049,4.170454545454546,M,3,Graduate,Married,40k − 60K,Blue,43,5,1,1
0,-0.539637552757456,3717.0,0.0,8.338544879988579,0.0,F,5,Graduate,Married,40k − 60K,Blue,36,2,1,1
1,-1.1633575071931606,979.5,0.5188087774294671,8.021584533455107,1.9204545454545456,F,2,Graduate,Married,40k − 60K,Blue,36,5,3,2
0,-0.539637552757456,2166.5,0.579153605015674,9.674263049655917,0.9715909090909092,M,3,High School,Married,40k − 60K,Blue,30,3,3,4
0,-0.1654055800960331,1474.0,1.749216300940439,8.19836438996762,4.301136363636364,F,4,High School,Married,40k − 60K,Blue,36,5,2,1
0,-1.0386135163060195,719.15,0.0,7.6004023345004,0.0,M,2,High School,Married,40k − 60K,Blue,32,3,2,2
0,-0.9138695254188788,4586.5,1.60423197492163,7.499423290592229,1.2670454545454546,F,2,High School,Married,40k − 60K,Blue,29,6,1,1
0,0.2088263925653897,1433.0,0.7217868338557993,8.437067146936952,1.8238636363636365,F,5,Uneducated,Married,40k − 60K,Blue,43,4,1,3
0,0.3335703834525306,1826.5,0.6904388714733543,8.10076824307173,1.369318181818182,M,4,Uneducated,Married,40k − 60K,Blue,33,5,1,3
0,-0.6643815436445969,2235.0,0.5329153605015674,6.836259277277067,0.8636363636363636,M,3,High School,Married,40k − 60K,Blue,33,4,2,1
0,-1.2881014980803016,1576.0,1.556426332288401,7.835974581721566,3.5795454545454546,M,3,Uneducated,Married,40k − 60K,Blue,31,6,2,2
0,-1.6623334707417243,932.0,0.8471786833855799,7.865955413933502,3.2954545454545454,F,3,Post-Graduate,Married,40k − 60K,Blue,28,5,2,3
0,-0.7891255345317377,1083.0,1.1481191222570533,8.536407410340042,3.8409090909090913,F,4,Graduate,Married,40k − 60K,Blue,30,5,2,2
0,-1.7870774616288654,776.5,0.9224137931034484,8.422662707570003,4.306818181818183,F,2,Post-Graduate,Married,40k − 60K,Blue,24,5,3,1
1,-0.539637552757456,847.5,0.0,7.628031126930335,0.0,F,4,College,Married,40k − 60K,Blue,34,1,3,2
0,2.3294742376467856,1753.0,1.2570532915360502,7.577121930876679,2.6022727272727275,M,1,High School,Married,40k − 60K,Blue,53,3,3,3
1,0.0840824016782487,2911.0,0.0,8.083328608786376,0.0,F,3,Graduate,Married,40k − 60K,Blue,36,4,3,6
0,0.4583143743396716,1330.5,1.2343260188087777,8.437067146936952,3.363636363636364,F,1,Graduate,Married,40k − 60K,Blue,40,6,2,2
0,0.8325463470010944,2427.5,1.4984326018808778,9.613736674915236,2.238636363636364,F,3,Graduate,Married,40k − 60K,Blue,39,3,2,2
0,0.0840824016782487,2684.5,1.4529780564263324,7.5485559791698735,1.9602272727272727,F,3,Graduate,Married,40k − 60K,Blue,36,5,2,3
0,0.5830583652268125,6120.0,1.2272727272727273,7.259819610363186,0.7272727272727273,M,2,Graduate,Married,40k − 60K,Blue,40,5,1,2
0,1.705754283211081,1401.0,1.9725705329153604,8.387539983189367,5.102272727272728,F,1,Uneducated,Divorced,40k − 60K,Blue,52,4,2,3
0,1.705754283211081,2951.5,1.0462382445141063,7.036148493750536,1.2840909090909092,F,1,Graduate,Married,40k − 60K,Blue,42,5,3,3
1,-0.0406615892088921,1489.5,0.0,7.630946580890459,0.0,M,4,Graduate,Single,40k − 60K,Blue,28,2,2,4
1,0.9572903378882354,1451.0,1.9725705329153604,6.903747257584598,4.926136363636364,M,2,Graduate,Married,40k − 60K,Blue,44,4,3,2
0,-1.7870774616288654,1117.5,1.2836990595611286,7.974188669286011,4.164772727272728,M,2,High School,Single,40k − 60K,Blue,20,6,3,4
0,-1.5375894798545835,838.5,0.0,8.302761580704049,0.0,F,2,High School,Single,40k − 60K,Blue,36,2,3,1
1,1.4562663014367991,2042.5,1.7539184952978055,6.39024066706535,3.113636363636364,M,2,Graduate,Married,40k − 60K,Blue,48,2,3,3
0,-0.4148935618703149,2045.5,0.8683385579937304,8.56483984488359,1.5397727272727275,F,4,Graduate,Married,40k − 60K,Blue,31,2,3,3
0,-0.9138695254188788,3546.5,1.9725705329153604,9.54230245311951,2.0170454545454546,F,2,Graduate,Single,40k − 60K,Blue,28,3,1,1
1,-0.290149570983174,2754.0,0.0,8.923591197573002,0.0,F,2,Graduate,Married,40k − 60K,Blue,34,2,3,3
0,0.3335703834525306,1627.5,0.4725705329153605,8.305236829492593,1.0511363636363638,F,4,Doctorate,Single,40k − 60K,Blue,39,5,3,1
0,-0.1654055800960331,2781.0,1.219435736677116,8.426830751335846,1.590909090909091,F,2,Graduate,Married,40k − 60K,Blue,37,5,2,3
0,-0.6643815436445969,780.5,0.9161442006269592,8.387312270561717,4.255681818181818,F,2,High School,Single,40k − 60K,Blue,36,4,5,3
0,-0.4148935618703149,2171.5,0.0,7.20934025660291,0.0,F,3,Graduate,Married,40k − 60K,Blue,33,6,2,3
0,-0.539637552757456,2712.0,1.4200626959247649,7.3987862754199485,1.897727272727273,F,3,College,Single,40k − 60K,Blue,30,6,3,2
0,-1.1633575071931606,2148.5,0.0,8.368693183097793,0.0,M,2,High School,Single,40k − 60K,Blue,30,6,3,4
0,-1.0386135163060195,4757.5,0.0,8.442900586834382,0.0,M,2,Graduate,Married,40k − 60K,Blue,36,4,3,4
0,-0.7891255345317377,978.0,0.7507836990595611,8.512582578858554,2.784090909090909,F,3,Uneducated,Divorced,40k − 60K,Blue,32,3,1,2
0,-0.0406615892088921,719.15,0.6974921630094044,7.982074875081202,3.5170454545454546,M,1,Graduate,Married,40k − 60K,Blue,36,4,3,2
0,1.4562663014367991,2765.0,0.9663009404388716,8.569785641535407,1.2670454545454546,F,0,Graduate,Single,40k − 60K,Blue,39,4,3,2
0,1.0820343287753762,1578.0,1.9725705329153604,7.645397699428633,4.534090909090909,F,4,Graduate,Married,40k − 60K,Blue,41,4,3,3
0,-0.4148935618703149,1468.0,1.8644200626959249,7.360103972989152,4.602272727272728,F,3,Graduate,Married,40k − 60K,Blue,36,6,1,3
0,2.3294742376467856,1253.5,1.2641065830721003,8.109224953089955,3.6534090909090913,M,0,High School,Single,40k − 60K,Blue,53,3,2,2
1,1.0820343287753762,1343.5,1.323667711598746,7.770645234129176,3.5738636363636367,F,3,High School,Single,40k − 60K,Blue,47,5,4,3
0,0.8325463470010944,7313.5,1.5650470219435737,8.957510510291613,0.778409090909091,M,3,Graduate,Married,40k − 60K,Blue,48,2,2,2
0,-0.539637552757456,5068.0,0.0,8.395929103923198,0.0,F,3,High School,Single,40k − 60K,Blue,30,4,2,3
0,1.705754283211081,1338.0,1.3636363636363635,8.259199362666282,3.6931818181818175,F,2,Uneducated,Married,40k − 60K,Blue,52,4,3,2
1,1.58101029232394,1808.0,0.8260188087774295,6.532334292222349,1.6534090909090908,M,0,High School,Single,40k − 60K,Blue,48,2,4,3
0,0.9572903378882354,2358.5,1.2460815047021945,8.346642090221199,1.9147727272727275,F,1,High School,Single,40k − 60K,Blue,36,6,3,3
0,1.705754283211081,2710.0,0.0,8.153925132007862,0.0,M,0,High School,Single,40k − 60K,Blue,36,5,3,2
0,-0.7891255345317377,1492.0,1.4725705329153604,8.47907586930311,3.5795454545454546,M,5,High School,Single,40k − 60K,Blue,20,5,2,1
0,-1.0386135163060195,1116.0,0.9114420062695924,8.339261982923576,2.960227272727273,M,1,High School,Single,40k − 60K,Blue,30,2,2,1
0,-1.0386135163060195,1181.5,1.5932601880877744,8.269756947532983,4.886363636363637,F,3,High School,Married,40k − 60K,Blue,27,2,3,3
0,0.2088263925653897,3700.0,0.4984326018808777,7.357556200910353,0.4886363636363636,M,3,High School,Single,40k − 60K,Blue,36,3,2,3
0,-1.4128454889674424,1074.0,1.2108150470219436,7.681099001536359,4.0852272727272725,M,3,Doctorate,Single,40k − 60K,Blue,23,4,3,2
0,0.3335703834525306,6418.0,0.8103448275862069,7.831617276352611,0.4602272727272727,F,4,Graduate,Married,40k − 60K,Blue,38,4,2,1
0,-1.0386135163060195,1179.0,1.5399686520376177,8.501470230951002,4.732954545454546,F,1,Graduate,Single,40k − 60K,Blue,36,4,2,2
0,1.0820343287753762,1171.5,1.3949843260188088,8.550047528287184,4.318181818181818,F,1,High School,Single,40k − 60K,Blue,47,2,3,1
0,-0.6643815436445969,2216.0,1.0462382445141063,8.329416783939319,1.7102272727272727,F,4,High School,Single,40k − 60K,Blue,30,5,3,3
1,-0.539637552757456,2833.5,0.6363636363636364,7.632401126601453,0.8125,F,2,Post-Graduate,Single,40k − 60K,Blue,34,3,3,3
0,-0.0406615892088921,1238.5,1.1598746081504705,8.544419177669829,3.3920454545454546,F,4,Graduate,Divorced,40k − 60K,Blue,39,3,1,1
0,-0.1654055800960331,956.0,1.0039184952978055,8.526351129201004,3.806818181818182,F,3,High School,Single,40k − 60K,Blue,36,4,2,2
1,-0.539637552757456,719.15,0.0,7.692113339595466,0.0,F,3,Graduate,Married,40k − 60K,Blue,36,4,2,3
0,0.7078023561139535,2352.5,0.6974921630094044,9.015055148790369,1.0738636363636365,F,1,Graduate,Single,40k − 60K,Blue,40,2,1,2
0,-0.539637552757456,1633.0,1.4890282131661443,7.688455356549944,3.3068181818181817,M,3,High School,Single,40k − 60K,Blue,35,4,3,3
0,1.0820343287753762,2294.5,1.2711598746081505,7.358193752733032,2.0056818181818183,F,1,Graduate,Married,40k − 60K,Blue,46,5,4,4
0,0.2088263925653897,3111.5,1.6661442006269591,8.415824697027949,1.9431818181818183,M,3,Graduate,Married,40k − 60K,Blue,33,3,1,2
0,0.2088263925653897,2038.0,0.0,7.118826249062078,0.0,F,2,Graduate,Married,40k − 60K,Blue,42,4,3,3
0,-1.7870774616288654,1586.0,1.6105015673981191,7.569927655242652,3.681818181818182,M,0,High School,Married,40k − 60K,Blue,28,5,1,2
1,-0.290149570983174,726.0,0.0,7.734996194022781,0.0,F,4,Graduate,Married,40k − 60K,Blue,36,6,3,3
0,0.0840824016782487,1167.5,1.0760188087774294,8.358666283188,3.340909090909091,M,2,Graduate,Married,40k − 60K,Blue,37,3,3,1
0,1.331522310549658,1395.5,1.2147335423197492,8.601534339849989,3.1534090909090917,F,3,Graduate,Married,40k − 60K,Blue,46,2,2,2
0,-0.539637552757456,1251.0,1.1661442006269591,8.232971790593437,3.3806818181818183,M,4,College,Single,40k − 60K,Blue,36,3,3,2
1,-0.290149570983174,5293.5,1.9725705329153604,7.996653875462607,1.3522727272727273,F,4,High School,Single,40k − 60K,Blue,39,4,3,3
0,-0.4148935618703149,1071.0,1.072884012539185,8.39479954320217,3.6306818181818175,M,3,Post-Graduate,Single,40k − 60K,Blue,32,3,3,2
0,0.3335703834525306,2700.0,1.1175548589341693,8.443115988019922,1.5000000000000002,F,3,Graduate,Single,40k − 60K,Blue,32,1,3,3
0,-0.9138695254188788,1375.5,1.7695924764890285,8.386172928977834,4.664772727272728,F,2,High School,Single,40k − 60K,Blue,28,3,2,2
0,-0.290149570983174,1649.5,1.9725705329153604,8.369157112588834,4.335227272727273,F,2,High School,Single,40k − 60K,Blue,25,6,2,3
0,-0.7891255345317377,1291.5,1.7515673981191222,8.411832675758411,4.914772727272728,M,3,Graduate,Single,40k − 60K,Blue,30,6,3,3
0,-0.7891255345317377,1191.5,1.432601880877743,8.46779284112111,4.357954545454546,F,4,Post-Graduate,Single,40k − 60K,Blue,31,4,2,1
0,0.5830583652268125,1531.0,1.6128526645768024,8.894121641382213,3.818181818181819,M,2,Graduate,Single,40k − 60K,Blue,41,1,3,3
0,-1.2881014980803016,2185.0,0.957680250783699,8.885025658050846,1.590909090909091,F,4,Uneducated,Married,40k − 60K,Blue,16,1,2,2
0,-0.6643815436445969,719.15,0.0,8.398184404834035,0.0,M,5,High School,Single,40k − 60K,Blue,22,6,2,2
0,0.4583143743396716,1871.5,0.6904388714733543,8.438366410870266,1.3352272727272727,F,3,Doctorate,Single,40k − 60K,Blue,42,4,3,3
0,0.0840824016782487,860.5,1.061912225705329,8.406038142050075,4.471590909090909,F,3,High School,Single,40k − 60K,Blue,41,6,5,3
0,0.3335703834525306,2475.5,1.5689655172413792,8.340933226000878,2.295454545454546,M,5,Doctorate,Single,40k − 60K,Blue,43,3,1,1
0,-0.1654055800960331,931.0,0.6622257053291536,8.166216268592143,2.5795454545454546,M,4,Graduate,Married,40k − 60K,Blue,38,4,3,3
0,-0.0406615892088921,3170.0,1.5556426332288402,8.170751423757535,1.778409090909091,M,5,High School,Single,40k − 60K,Blue,37,3,2,3
1,0.4583143743396716,6457.0,0.9615987460815048,7.641084249174914,0.5397727272727273,M,4,Graduate,Married,40k − 60K,Blue,35,6,1,5
0,0.5830583652268125,7400.0,0.799373040752351,9.082052351674651,0.3920454545454546,F,2,Graduate,Married,40k − 60K,Blue,36,2,2,1
0,0.0840824016782487,1017.5,1.2695924764890285,8.326032685955079,4.522727272727273,F,2,Graduate,Married,40k − 60K,Blue,28,5,2,2
1,-0.6643815436445969,1640.5,0.0,7.9748769005588755,0.0,F,4,College,Married,40k − 60K,Blue,29,5,2,3
0,0.8325463470010944,2789.5,1.115203761755486,7.322510433997394,1.4488636363636365,M,2,Uneducated,Married,40k − 60K,Blue,47,3,1,3
0,-1.0386135163060195,888.0,1.2429467084639498,8.37793112408273,5.073863636363637,F,2,High School,Married,40k − 60K,Blue,27,3,2,3
0,-0.539637552757456,2924.0,1.1606583072100314,9.038008749211576,1.4375,M,3,Graduate,Married,40k − 60K,Blue,26,2,1,2
0,0.2088263925653897,1075.5,0.0,8.434680769841773,0.0,F,3,High School,Married,40k − 60K,Blue,38,3,2,2
0,0.9572903378882354,2738.0,1.9725705329153604,7.334329350300536,2.613636363636364,F,2,Graduate,Divorced,40k − 60K,Blue,49,5,3,2
0,-1.4128454889674424,1483.5,1.4443573667711598,7.422373700986824,3.5284090909090917,M,2,High School,Married,40k − 60K,Blue,21,3,3,1
0,0.3335703834525306,1940.5,0.0,8.337348564497175,0.0,F,3,High School,Married,40k − 60K,Blue,44,5,1,2
0,0.2088263925653897,805.0,0.0,8.353025845202325,0.0,F,5,High School,Married,40k − 60K,Blue,36,3,2,1
0,0.7078023561139535,1571.5,1.7774294670846396,8.393216011596527,4.102272727272728,F,3,Graduate,Married,40k − 60K,Blue,36,6,4,2
1,-1.0386135163060195,814.0,0.0,7.834788107388194,0.0,F,2,Graduate,Married,40k − 60K,Blue,28,6,2,2
0,-0.0406615892088921,1187.5,0.9373040752351096,8.315566483564277,2.863636363636364,M,5,High School,Married,40k − 60K,Blue,37,6,2,1
0,-1.2881014980803016,1817.5,1.2672413793103448,8.305236829492593,2.5284090909090917,F,1,Graduate,Married,40k − 60K,Blue,36,5,1,3
0,0.7078023561139535,1198.0,1.303291536050157,8.427049641563272,3.9431818181818175,F,2,Graduate,Married,40k − 60K,Blue,36,5,3,1
0,-0.4148935618703149,3055.5,1.9725705329153604,7.107425474110705,2.340909090909091,M,4,Graduate,Married,40k − 60K,Blue,39,5,1,2
0,-1.5375894798545835,1519.0,1.2061128526645768,7.691200097522863,2.8806818181818183,F,4,Graduate,Divorced,40k − 60K,Blue,26,5,5,3
0,-1.9118214525160064,719.15,0.0,7.744136627627991,0.0,M,1,Uneducated,Married,40k − 60K,Blue,24,5,2,3
0,1.2067783196625173,1529.5,1.8706896551724137,8.470939806898775,4.431818181818183,M,2,Graduate,Married,40k − 60K,Blue,49,3,5,3
0,0.5830583652268125,4558.5,0.9866771159874608,8.252446090246952,0.7840909090909092,F,3,Graduate,Married,40k − 60K,Blue,45,5,2,3
0,-0.6643815436445969,1206.5,1.275078369905956,8.606302366488013,3.829545454545455,F,1,Graduate,Married,40k − 60K,Blue,32,6,3,1
0,-0.9138695254188788,1636.0,1.8205329153605017,8.46863300080086,4.034090909090909,F,1,Uneducated,Married,40k − 60K,Blue,36,4,1,4
0,0.3335703834525306,1360.5,1.196708463949843,8.438582790834326,3.1875000000000004,F,1,Graduate,Married,40k − 60K,Blue,36,5,3,1
0,-0.0406615892088921,1706.5,1.858934169278997,8.522976436171964,3.948863636363636,F,3,High School,Married,40k − 60K,Blue,36,3,2,3
